,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,response_corrected,invalid,creative,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,SS,SS_ref,clusters_hier,jump_hier,jump_SS,jump,order_in_cluster,uniqueness
1165,2836,3,1613514394918,1613514409176,figuurtjes in papier of hout krassen,scratch figures into paper or wood,scratch figures paper wood,scratch figures paper wood,scratch figures in wood,0.0,0.0,1.0,26,4,Dip it in ink and write with it,dip ink write,14,0.7774612903594970,0.8290515,1,1,1,1,1,64.78125
1166,2836,3,1613514409176,1613514426784,als nep beugel gebruiken,use as a fake brace,fake brace,fake brace,,0.0,0.0,1.0,10,2,scratch figures into paper or wood,scratch figures paper wood,15,0.7626898288726810,0.77736676,7,1,1,1,1,207.3
1167,2836,3,1613514426784,1613514465064,Iets vastmaken ermee,Attach something with it,Attach,attach,,0.0,0.0,1.0,6,1,use as a fake brace,fake brace,16,0.8011693358421330,0.8323177,22,1,1,1,1,230.33333333333300
1168,2836,3,1613514465064,1613514540729,Vuil uit een toetsenbord halen,Removing dirt from a keyboard,Removing dirt keyboard,removing dirt keyboard,,0.0,0.0,1.0,22,3,Attach something with it,attach,17,0.7634396553039550,0.743731,2,1,1,1,1,230.33333333333300
1169,2836,3,1613514540729,1613514626341,Papiergeld bij elkaar houden,Keep paper money together,Keep paper money together,keep paper money together,Keep money together,0.0,0.0,1.0,25,4,Removing dirt from a keyboard,removing dirt keyboard,18,0.7342699766159060,0.8166471,4,1,1,1,1,159.46153846153800
1170,2837,3,1613559529905,1613559534657,elektrische geleider,electrical conductor,electrical conductor,electrical conductor,,0.0,0.0,1.0,20,2,keep paper together,keep paper together,1,0.7507895231246950,0.76309335,8,1,1,1,1,345.5
1171,2837,3,1613559534657,1613559548092,simkaart-ejector,SIM card ejector,SIM card ejector,sim card ejector,,0.0,0.0,1.0,16,3,electrical conductor,electrical conductor,2,0.7538539171218870,0.7717184,10,1,1,1,1,59.22857142857140
1172,2837,3,1613559548092,1613559569914,gaatjesprikker,hole picker,hole picker,hole picker,,0.0,0.0,1.0,11,2,SIM card ejector,sim card ejector,3,0.7855462431907650,0.7794452,7,1,1,1,1,138.2
1173,2837,3,1613559569914,1613559590404,gesp,belt buckle,belt buckle,belt buckle,,0.0,0.0,1.0,11,2,hole picker,hole picker,4,0.7515539526939390,0.7519675,22,1,1,1,1,296.14285714285700
1174,2837,3,1613559590404,1613559614071,wapen,weapon,weapon,weapon,,0.0,0.0,1.0,6,1,belt buckle,belt buckle,5,0.7921674251556400,0.78534526,7,1,1,1,1,159.46153846153800
1175,2837,3,1613559614071,1613559620419,kunstvoorwerp,art object,art object,art object,,0.0,0.0,1.0,10,2,weapon,weapon,6,0.7882465124130250,0.76424056,3,1,1,1,1,121.94117647058800
1176,2837,3,1613559620419,1613559659164,voorwerpen ophangen,hang objects,hang objects,hang objects,hang,0.0,0.0,1.0,12,2,art object,art object,7,0.8000291585922240,0.7961415,21,1,1,1,1,98.71428571428570
1177,2837,3,1613559659164,1613559670110,muziekinstrument,musical instrument,musical instrument,musical instrument,,0.0,0.0,1.0,18,2,hang objects,hang objects,8,0.7703430652618410,0.77990556,7,1,1,1,1,159.46153846153800
1178,2837,3,1613559670110,1613559672315,speelgoed,toys,toys,toys,,0.0,0.0,1.0,4,1,musical instrument,musical instrument,9,0.8013014197349550,0.78251505,3,1,1,1,1,138.2
1179,2837,3,1613559672315,1613559760666,haakje voor een kerstbal,hook for a Christmas ball,hook Christmas ball,hook christmas ball,,0.0,0.0,1.0,19,3,toys,toys,10,0.7723889350891110,0.7767272,21,1,1,1,1,138.2
1180,2837,3,1613559760666,1613559767553,piercing,piercing,piercing,piercing,,0.0,0.0,1.0,8,1,hook for a Christmas ball,hook christmas ball,11,0.7559011578559880,0.7427989,19,1,1,1,1,172.75
1181,2837,3,1613559767553,1613559769812,oorbel,earring,earring,earring,,0.0,0.0,1.0,7,1,piercing,piercing,12,0.8589836955070500,0.7542356,19,0,0,0,2,115.16666666666700
1182,2837,3,1613559769812,1613559775955,sieraad,ornament,ornament,ornament,,0.0,0.0,1.0,8,1,earring,earring,13,0.835021436214447,0.7723099,21,1,0,0,3,138.2
1183,2837,3,1613559775955,1613559793717,krasvoorwerp,scratch object,scratch object,scratch object,,0.0,0.0,1.0,14,2,ornament,ornament,14,0.7873548269271850,0.7958799,1,1,1,1,1,64.78125
1184,2837,3,1613559793717,1613559795719,sleutel,key,key,key,,0.0,0.0,1.0,3,1,scratch object,scratch object,15,0.7776383757591250,0.79181135,4,1,1,1,1,259.125
1185,2837,3,1613559795719,1613559818342,springveer,coil spring,coil spring,coil spring,,0.0,0.0,1.0,11,2,key,key,16,0.7831218242645260,0.7573968,4,0,1,0,2,69.1
1186,2837,3,1613559818342,1613559895340,bindertje (voor vuilniszak),tie (for garbage bag),tie,tie,,0.0,0.0,1.0,3,1,coil spring,coil spring,17,0.7550248503685000,0.7840283,23,1,1,1,1,230.33333333333300
1187,2837,3,1613559895340,1613559957190,tandenstoker,toothpick,toothpick,toothpick,,0.0,0.0,1.0,9,1,tie (for garbage bag),tie,18,0.7778184413909910,0.8043521,7,1,1,1,1,188.45454545454500
1188,2841,3,1613568056476,1613568059004,kunstwerk,artwork,artwork,artwork,,0.0,0.0,1.0,7,1,Bobby pin,bobby pin,1,0.7660346031188970,0.8036448,3,1,1,1,1,121.94117647058800
1189,2841,3,1613568059004,1613568070770,oorbellen,earrings,earrings,earrings,,0.0,0.0,1.0,8,1,artwork,artwork,2,0.8057385683059690,0.75440466,19,1,0,0,2,115.16666666666700
1190,2841,3,1613568070770,1613568072050,ketting,chain,chain,chain,,0.0,0.0,1.0,5,1,earrings,earrings,3,0.7856086492538450,0.781068,17,1,1,1,1,109.10526315789500
1191,2841,3,1613568072050,1613568073050,ring,ring,ring,ring,,0.0,0.0,1.0,4,1,chain,chain,4,0.8245081901550290,0.7387355,4,1,0,0,2,115.16666666666700
1192,2841,3,1613568073050,1613568085172,hoed,hat,hat,hat,,0.0,0.0,1.0,3,1,ring,ring,5,0.7945781946182250,0.778911,4,0,1,0,3,230.33333333333300
1193,2841,3,1613568085172,1613568087572,shirt,shirt,shirt,shirt,,0.0,0.0,1.0,5,1,hat,hat,6,0.8243356943130490,0.79488254,4,0,0,0,4,230.33333333333300
1194,2841,3,1613568087572,1613568088979,broek,pair of trousers,pair trousers,pair trousers,trousers,0.0,0.0,1.0,13,2,shirt,shirt,7,0.7833101749420170,0.7409873,22,1,1,1,1,109.10526315789500
1195,2841,3,1613568088979,1613568091610,ondergoed,underwear,underwear,underwear,,0.0,0.0,1.0,9,1,pair of trousers,pair trousers,8,0.8299583196640020,0.76426613,22,0,0,0,2,109.10526315789500
1196,2841,3,1613568091610,1613568107021,gezichtsversiering,facial decoration,facial decoration,facial decoration,,0.0,0.0,1.0,17,2,underwear,underwear,9,0.7529874444007870,0.7720509,21,1,1,1,1,103.65
1197,2841,3,1613568107021,1613568134091,deken ,blanket,blanket,blanket,,1,0.0,1.0,7,1,facial decoration,facial decoration,10,0.7635741233825680,0.74677503,4,1,1,1,1,188.45454545454500
1198,2841,3,1613568134091,1613568161427,zonnescherm (heel veel aan elkaar),sunshade (lots of them together),sunshade,sunshade,,1,0.0,1.0,8,1,blanket,blanket,11,0.8146790266036990,0.75427043,21,1,0,0,2,188.45454545454500
1199,2841,3,1613568161427,1613568181444,sleutel ,key,key,key,,0.0,0.0,1.0,3,1,sunshade (lots of them together),sunshade,12,0.784955620765686,0.79181135,4,1,1,1,1,259.125
1200,2841,3,1613568181444,1613568192976,spalkje,splint,splint,splint,,0.0,0.0,1.0,6,1,key,key,13,0.7758669853210450,0.77303255,7,1,1,1,1,207.3
1201,2841,3,1613568192976,1613568198912,kledinghanger,clothes hanger,clothes hanger,clothes hanger,,0.0,0.0,1.0,14,2,splint,splint,14,0.7507156133651730,0.777719,21,1,1,1,1,121.94117647058800
1202,2841,3,1613568198912,1613568210629,gaatjes maker,hole maker,hole maker,hole maker,,0.0,0.0,1.0,10,2,clothes hanger,clothes hanger,15,0.7698745131492620,0.78109545,7,1,1,1,1,138.2
1203,2841,3,1613568210629,1613568276689,geldbijelkaarhouder ,money box holder,money box holder,money box holder,,0.0,0.0,1.0,16,3,hole maker,hole maker,16,0.7762113809585570,0.77531433,4,1,1,1,1,159.46153846153800
1204,2841,3,1613568276689,1613568290369,telefoonhouder,phone holder,phone holder,phone holder,,0.0,0.0,1.0,12,2,money box holder,money box holder,17,0.8506951928138730,0.7866955,21,1,0,0,2,207.3
1205,2841,3,1613568290369,1613568315824,steutelhanger,key hanger,key hanger,key hanger,,0.0,0.0,1.0,10,2,phone holder,phone holder,18,0.8394262194633480,0.77019167,11,1,0,0,3,159.46153846153800
1206,2842,3,1613574357529,1613574368425,Een reset knopje indrukken met het einde,Press a reset button with the end,Press reset button end,press reset button end,,0.0,0.0,1.0,22,4,Keeping paper together,keeping paper together,1,0.7601447105407720,0.7710695,6,1,1,1,1,138.2
1207,2842,3,1613574368425,1613574375689,Vormpjes maken,Making shapes,Making shapes,making shapes,,0.0,0.0,1.0,13,2,Press a reset button with the end,press reset button end,2,0.7489067316055300,0.77063274,3,1,1,1,1,230.33333333333300
1208,2842,3,1613574375689,1613574380425,Je haar vastdoen,Tie your hair up,Tie hair,tie hair,,0.0,0.0,1.0,8,2,Making shapes,making shapes,3,0.7649163007736210,0.7553322,24,1,1,1,1,207.3
1209,2842,3,1613574380425,1613574386441,Iets ophangen,Hang something up,Hang,hang,,0.0,0.0,1.0,4,1,Tie your hair up,tie hair,4,0.7814141511917110,0.807569,21,1,1,1,1,98.71428571428570
1210,2842,3,1613574386441,1613574417529,Als oorbellen dragen,Wear as earrings,Wear earrings,wear earrings,earring,0.0,0.0,1.0,13,2,Hang something up,hang,5,0.7629666328430180,0.71609294,19,1,1,1,1,115.16666666666700
1211,2842,3,1613574417529,1613574435753,Als ijzerdraad gebruiken,Use as iron wire,iron wire,iron wire,,0.0,0.0,1.0,9,2,Wear as earrings,wear earrings,6,0.7753850221633910,0.75938517,8,1,1,1,1,148.07142857142900
1212,2842,3,1613574435753,1613574474232,Je nagels schoonmaken,Cleaning your nails,Cleaning nails,cleaning nails,,0.0,0.0,1.0,14,2,Use as iron wire,iron wire,7,0.7390536069870000,0.73783904,2,1,1,1,1,138.2
1213,2842,3,1613574474232,1613574495224,Jeuk wegkrabben,Scratch the itch,Scratch itch,scratch itch,,0.0,0.0,1.0,12,2,Cleaning your nails,cleaning nails,8,0.8119880557060240,0.7729887,1,1,0,0,2,259.125
1214,2842,3,1613574495224,1613574518536,Als verbindingselement binnen een stroomnetwerk gebruiken,Use as a connecting element within a power network,connecting element within power network,connecting element within power network,Connecting element,0.0,0.0,1.0,39,5,Scratch the itch,scratch itch,9,0.7124009132385250,0.7317071,8,1,1,1,1,103.65
1215,2842,3,1613574518536,1613574558503,Wijzer in een homemade magneet,Pointer in a homemade magnet,Pointer homemade magnet,pointer homemade magnet,,0.0,0.0,1.0,23,3,Use as a connecting element within a power network,connecting element within power network,10,0.7427722215652470,0.77086544,9,1,1,1,1,103.65
1216,2842,3,1613574558503,1613574584041,Als Kledingaccesoire,As a clothing accessory,clothing accessory,clothing accessory,,0.0,0.0,1.0,18,2,Pointer in a homemade magnet,pointer homemade magnet,11,0.7683625221252440,0.78650016,21,1,1,1,1,230.33333333333300
1217,2842,3,1613574584041,1613574606969,Een blaar doorprikken,Popping a blister,Popping blister,popping blister,,0.0,0.0,1.0,15,2,As a clothing accessory,clothing accessory,12,0.7650838494300840,0.77790165,7,1,1,1,1,345.5
1218,2842,3,1613574606969,1613574641256,Poppetjes van maken,Make dolls out of it,Make dolls,make dolls,,0.0,0.0,1.0,10,2,Popping a blister,popping blister,13,0.7113865613937380,0.7374507,3,1,1,1,1,138.2
1219,2842,3,1613574641256,1613574840409,Als kwastje gebruiken,Use as a brush,brush,brush,,0.0,0.0,1.0,5,1,Make dolls out of it,make dolls,14,0.7486087083816530,0.7853223,2,1,1,1,1,296.14285714285700
1220,2842,3,1613574840409,1613574857640,Een dekseltje dichthouden,Keep a lid closed,Keep lid closed,keep lid closed,Close lid,0.0,0.0,1.0,15,3,Use as a brush,brush,15,0.7696847319602970,0.75056696,12,1,1,1,1,296.14285714285700
1221,2842,3,1613574857640,1613574866249,Iets op zijn plek houden,Holding something in place,Holding place,holding place,Hold in place,0.0,0.0,1.0,13,2,Keep a lid closed,keep lid closed,16,0.805618941783905,0.79089487,21,1,0,0,2,207.3
1222,2842,3,1613574866249,1613574906888,Sleutels om een sleutelring krijgen (de opening op houden),Getting keys on a key ring (holding the opening),Getting keys key ring,getting keys key ring,keyring,0.0,0.0,1.0,21,4,Holding something in place,holding place,17,0.7556477785110470,0.7286673,11,1,1,1,1,159.46153846153800
1223,2842,3,1613574906888,1613574922792,Lockpicking,Lock picking,Lock picking,lock picking,,0.0,0.0,1.0,12,2,Getting keys on a key ring (holding the opening),getting keys key ring,18,0.8586331605911260,0.7680377,11,0,0,0,2,188.45454545454500
1224,2845,3,1613601316568,1613601318383,kantoor,office,office,office,office supplies,,0.0,1.0,6,1,Paper,paper,1,0.8200647830963140,0.7921257,4,1,0,0,2,296.14285714285700
1225,2845,3,1613601318383,1613601319918,klemmen,clamps,clamps,clamps,,0.0,0.0,1.0,6,1,office,office,2,0.7590910792350770,0.82940286,7,1,1,1,1,414.6
1226,2845,3,1613601319918,1613601323551,vastmaken,fasten,fasten,fasten,,0.0,0.0,1.0,6,1,clamps,clamps,3,0.8529317378997800,0.8097104,22,1,0,0,2,207.3
1227,2845,3,1613601323551,1613601325305,metaal,metal,metal,metal,,0.0,0.0,1.0,5,1,fasten,fasten,4,0.7845994234085080,0.77952754,4,1,1,1,1,259.125
1228,2845,3,1613601325305,1613601332186,Inbreken,Hack,Hack,hack,,1,0.0,1.0,4,1,metal,metal,5,0.7708234190940860,0.8087432,4,0,1,0,2,230.33333333333300
1229,2845,3,1613601332186,1613601336869,kleurtjes,colours,colours,colours,,1,0.0,1.0,7,1,Hack,hack,6,0.7506170272827150,0.7805201,3,1,1,1,1,64.78125
1230,2845,3,1613601336869,1613601344502,ijzerdraad,iron wire,iron wire,iron wire,,0.0,0.0,1.0,9,2,colours,colours,7,0.7705535888671880,0.75938517,8,1,1,1,1,148.07142857142900
1231,2845,3,1613601344502,1613601350903,binden,tie,tie,tie,,0.0,0.0,1.0,3,1,iron wire,iron wire,8,0.7754732966423040,0.7840283,23,1,1,1,1,230.33333333333300
1232,2845,3,1613601350903,1613601360705,organiseren ,to organize,organize,organize,,0.0,0.0,1.0,8,1,tie,tie,9,0.7983986139297490,0.7671919,14,1,1,1,1,129.5625
1233,2845,3,1613601360705,1613601382057,Bureau,Desk,Desk,desk,,1,0.0,1.0,4,1,to organize,organize,10,0.797370195388794,0.77377415,4,1,1,1,1,172.75
1234,2845,3,1613601382057,1613601386654,plastic bakje,plastic box,plastic box,plastic box,,0.0,0.0,1.0,11,2,Desk,desk,11,0.784084141254425,0.80607533,3,1,1,1,1,172.75
1235,2845,3,1613601386654,1613601395607,HEMA,HEMA,HEMA,hema,,1,0.0,1.0,4,1,plastic box,plastic box,12,0.7482972741127010,0.7653481,4,1,1,1,1,115.16666666666700
1236,2845,3,1613601395607,1613601406491,Kantoorartikelen,Office supplies,Office supplies,office supplies,,0.0,0.0,1.0,15,2,HEMA,hema,13,0.7547057867050170,0.79665846,3,1,1,1,1,159.46153846153800
1237,2845,3,1613601406491,1613601410044,school,school,school,school,School supplies,0.0,0.0,1.0,6,1,Office supplies,office supplies,14,0.7656856775283810,0.7727947,4,1,1,1,1,230.33333333333300
1238,2845,3,1613601410044,1613601414927,mapje,folder,folder,folder,,1,0.0,1.0,6,1,school,school,15,0.792803168296814,0.8040992,14,1,1,1,1,414.6
1239,2845,3,1613601414927,1613601447896,Etui,Pencil case,Pencil case,pencil case,,0.0,0.0,1.0,11,2,folder,folder,16,0.8103888034820560,0.79065233,14,0,0,0,2,345.5
1240,2845,3,1613601447896,1613601454043,post,post,post,post,,1,0.0,1.0,4,1,Pencil case,pencil case,17,0.7620276212692260,0.81158197,4,1,1,1,1,69.1
1241,2845,3,1613601454043,1613601466595,briefopener,letter opener,letter opener,letter opener,,0.0,0.0,1.0,13,2,post,post,18,0.7803434729576110,0.7763232,14,1,1,1,1,345.5
1242,2847,3,1613641873862,1613641900479,boekenlegger,bookmark,bookmark,bookmark,,0.0,0.0,1.0,8,1,make a puppet out of it,make puppet,1,0.7298541069030760,0.8439051,14,1,1,1,1,230.33333333333300
1243,2847,3,1613641900479,1613641908683,als haarspeldje gebruiken,use as a hair clip,hair clip,hair clip,,0.0,0.0,1.0,9,2,bookmark,bookmark,2,0.801039457321167,0.8337042,24,1,1,1,1,82.92
1244,2847,3,1613641908683,1613641940989,uit elkaar vouwen en proberen een deur te openen,unfold and try to open a door,unfold try open door,unfold try open door,open door,0.0,0.0,1.0,20,4,use as a hair clip,hair clip,3,0.7524720430374150,0.7719843,11,1,1,1,1,121.94117647058800
1245,2847,3,1613641940989,1613641958143,als je rits kapot is een paperclip gebruiken ,if your zipper is broken use a paper clip,zipper broken paper clip,zipper broken paper clip,zipper,0.0,0.0,1.0,24,4,unfold and try to open a door,unfold try open door,4,0.7648715376853940,0.841466,13,1,1,1,1,207.3
1246,2847,3,1613641958143,1613641971630,een armband maken met meerdere paperclips,make a bracelet with several paper clips,make bracelet several paper clips,make bracelet several paper clips,bracelet,0.0,0.0,1.0,33,5,if your zipper is broken use a paper clip,zipper broken paper clip,5,0.819159746170044,0.86218977,15,1,0,0,2,76.77777777777780
1247,2847,3,1613641971630,1613641975299,als oorbel gebruiken,use as an earring,earring,earring,,0.0,0.0,1.0,7,1,make a bracelet with several paper clips,make bracelet several paper clips,6,0.7823036313056950,0.7542356,19,1,1,1,1,115.16666666666700
1248,2847,3,1613641975299,1613642002536,kerstballen ermee in de boom hangen,hang Christmas baubles on the tree with it,hang Christmas baubles tree,hang christmas baubles tree,,0.0,0.0,1.0,27,4,use as an earring,earring,7,0.760659396648407,0.7473072,21,1,1,1,1,230.33333333333300
1249,2847,3,1613642002536,1613642007565,iets ophangen,hang something,hang,hang,,0.0,0.0,1.0,4,1,hang Christmas baubles on the tree with it,hang christmas baubles tree,8,0.8110854029655460,0.807569,21,0,0,0,2,98.71428571428570
1250,2847,3,1613642007565,1613642026316,verbuigen tot interieur voor lego of playmobil,can be turned into an interior for Lego or Playmobil,turned interior Lego Playmobil,turned interior lego playmobil,Lego toy,0.0,0.0,1.0,30,4,hang something,hang,9,0.7331187725067140,0.7444938,3,1,1,1,1,138.2
1251,2847,3,1613642026316,1613642043800,schoenen of kleding maken voor je lego poppetjes,make shoes or clothes for your Lego figures,make shoes clothes Lego figures,make shoes clothes lego figures,Lego figures clothing,0.0,0.0,1.0,31,5,can be turned into an interior for Lego or Playmobil,turned interior lego playmobil,10,0.8300725221633910,0.74292994,21,1,0,0,2,138.2
1252,2847,3,1613642043800,1613642066011,als nepbeugel vebruigen,use as a fake brace,fake brace,fake brace,,0.0,0.0,1.0,10,2,make shoes or clothes for your Lego figures,make shoes clothes lego figures,11,0.7742219567298890,0.77736676,7,1,1,1,1,207.3
