,task,model,temp,rep,original_response,pid,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
22553,2,gemini-1.0-pro-002,0.6,4,doorstop,419,doorstop,doorstop,,,8,1,paperweight,paperweight,10,4,0.786294162273407,1,1,1,1.0,4
22554,2,gemini-1.0-pro-002,0.6,4,bookend,419,bookend,bookend,,,7,1,doorstop,doorstop,11,4,0.8133938312530518,0,0,0,1.0,4
22555,2,gemini-1.0-pro-002,0.6,4,coaster,419,coaster,coaster,,,7,1,bookend,bookend,12,1,0.7893843650817871,1,1,1,2.0,5
22556,2,gemini-1.0-pro-002,0.6,4,stepping stone,419,stepping stone,stepping stone,,,14,2,coaster,coaster,13,12,0.7508223056793213,1,1,1,1.0,6
22557,2,gemini-1.0-pro-002,0.6,4,mailbox,419,mailbox,mailbox,,,7,1,stepping stone,stepping stone,14,1,0.7229565382003784,1,1,1,1.0,7
22558,2,gemini-1.0-pro-002,0.6,4,birdhouse,419,birdhouse,birdhouse,,,9,1,mailbox,mailbox,15,4,0.7902790307998657,1,1,1,2.0,8
22559,2,gemini-1.0-pro-002,0.6,4,garden edging,419,garden edging,garden edging,,,13,2,birdhouse,birdhouse,16,22,0.7734025120735168,1,1,1,1.0,9
22560,2,gemini-1.0-pro-002,0.6,4,edging,419,edging,edging,,,6,1,garden edging,garden edging,17,22,0.9290680885314941,0,0,0,1.0,9
22561,2,gemini-1.0-pro-002,0.6,4,fire pit,419,fire pit,fire pit,,,8,2,edging,edging,18,18,0.768309473991394,1,1,1,1.0,10
22562,2,gemini-1.0-pro-002,0.6,4,raised bed,419,raised bed,raised bed,,,10,2,fire pit,fire pit,19,22,0.7567459344863892,1,1,1,1.0,11
22565,2,gemini-1.0-pro-002,0.6,5,wall,420,wall,wall,,,4,1,road,road,1,24,0.800995945930481,1,0,0,1.0,0
22566,2,gemini-1.0-pro-002,0.6,5,house,420,house,house,,,5,1,wall,wall,2,24,0.7994004487991333,0,1,0,1.0,0
22567,2,gemini-1.0-pro-002,0.6,5,chimney,420,chimney,chimney,,,7,1,house,house,3,17,0.8037746548652649,1,0,0,1.0,0
22568,2,gemini-1.0-pro-002,0.6,5,oven,420,oven,oven,,,4,1,chimney,chimney,4,15,0.8368003368377686,1,0,0,2.0,0
22569,2,gemini-1.0-pro-002,0.6,5,patio,420,patio,patio,,,5,1,oven,oven,5,20,0.8219924569129944,1,0,0,1.0,0
22570,2,gemini-1.0-pro-002,0.6,5,path,420,path,path,,,4,1,patio,patio,6,22,0.7797390818595886,1,1,1,1.0,1
22571,2,gemini-1.0-pro-002,0.6,5,flower bed,420,flower bed,flower bed,,,10,2,path,path,7,19,0.7815749049186707,1,1,1,1.0,2
22572,2,gemini-1.0-pro-002,0.6,5,edging,420,edging,edging,,,6,1,flower bed,flower bed,8,22,0.7817062139511108,1,1,1,1.0,3
22573,2,gemini-1.0-pro-002,0.6,5,sculpture,420,sculpture,sculpture,,,9,1,edging,edging,9,26,0.7613356709480286,1,1,1,2.0,4
22574,2,gemini-1.0-pro-002,0.6,5,art,420,art,art,,,3,1,sculpture,sculpture,10,26,0.8580538034439087,0,0,0,2.0,4
22575,2,gemini-1.0-pro-002,0.6,5,paperweight,420,paperweight,paperweight,,,11,1,art,art,11,3,0.7754012942314148,1,1,1,1.0,5
22576,2,gemini-1.0-pro-002,0.6,5,doorstop,420,doorstop,doorstop,,,8,1,paperweight,paperweight,12,4,0.786294162273407,1,1,1,1.0,6
22577,2,gemini-1.0-pro-002,0.6,5,bookend,420,bookend,bookend,,,7,1,doorstop,doorstop,13,4,0.8133938312530518,0,0,0,1.0,6
22578,2,gemini-1.0-pro-002,0.6,5,game piece,420,game piece,game piece,,,10,2,bookend,bookend,14,6,0.7730891704559326,1,1,1,2.0,7
22579,2,gemini-1.0-pro-002,0.6,5,coaster,420,coaster,coaster,,,7,1,game piece,game piece,15,1,0.7909648418426514,1,1,1,2.0,8
22580,2,gemini-1.0-pro-002,0.6,5,ornament,420,ornament,ornament,,,8,1,coaster,coaster,16,1,0.7609447836875916,0,1,0,2.0,8
22581,2,gemini-1.0-pro-002,0.6,5,charm,420,charm,charm,,,5,1,ornament,ornament,17,3,0.8216385245323181,1,0,0,2.0,8
22582,2,gemini-1.0-pro-002,0.6,5,pendant,420,pendant,pendant,,,7,1,charm,charm,18,13,0.8111993074417114,1,0,0,3.0,8
22584,2,gemini-1.0-pro-002,0.7,1,brick road,421,road,road,,,4,1,brick phone,phone,1,20,0.7961008548736572,1,1,1,1.0,1
22585,2,gemini-1.0-pro-002,0.7,1,brick wall,421,wall,wall,,,4,1,brick road,road,2,24,0.800995945930481,1,0,0,1.0,1
22586,2,gemini-1.0-pro-002,0.7,1,brick house,421,house,house,,,5,1,brick wall,wall,3,24,0.7994004487991333,0,1,0,1.0,1
22587,2,gemini-1.0-pro-002,0.7,1,brick oven,421,oven,oven,,,4,1,brick house,house,4,15,0.7897363901138306,1,1,1,2.0,2
22588,2,gemini-1.0-pro-002,0.7,1,brick sculpture,421,sculpture,sculpture,,,9,1,brick oven,oven,5,26,0.7413817644119263,1,1,1,2.0,3
22589,2,gemini-1.0-pro-002,0.7,1,brick paver,421,paver,paver,,,5,1,brick sculpture,sculpture,6,20,0.7937639355659485,1,1,1,1.0,4
22590,2,gemini-1.0-pro-002,0.7,1,brick mailbox,421,mailbox,mailbox,,,7,1,brick paver,paver,7,1,0.7537956237792969,1,1,1,1.0,5
22591,2,gemini-1.0-pro-002,0.7,1,brick planter,421,planter,planter,,,7,1,brick mailbox,mailbox,8,19,0.7837991118431091,1,1,1,2.0,6
22592,2,gemini-1.0-pro-002,0.7,1,brick table,421,table,table,,,5,1,brick planter,planter,9,14,0.7970190048217773,1,1,1,1.7,7
22593,2,gemini-1.0-pro-002,0.7,1,brick fireplace,421,fireplace,fireplace,,,9,1,brick table,table,10,17,0.7911065816879272,1,1,1,1.0,8
22594,2,gemini-1.0-pro-002,0.7,1,brick archway,421,archway,archway,,,7,1,brick fireplace,fireplace,11,24,0.7828229069709778,1,1,1,1.0,9
22595,2,gemini-1.0-pro-002,0.7,1,brick walkway,421,walkway,walkway,,,7,1,brick archway,archway,12,20,0.8435653448104858,1,0,0,1.0,9
22596,2,gemini-1.0-pro-002,0.7,1,brick patio,421,patio,patio,,,5,1,brick walkway,walkway,13,20,0.8158992528915405,0,0,0,1.0,9
22597,2,gemini-1.0-pro-002,0.7,1,brick driveway,421,driveway,driveway,,,8,1,brick patio,patio,14,24,0.8411597013473511,1,0,0,1.0,9
22598,2,gemini-1.0-pro-002,0.7,1,brick fence,421,fence,fence,,,5,1,brick driveway,driveway,15,4,0.7964140772819519,1,1,1,1.0,10
22599,2,gemini-1.0-pro-002,0.7,1,brick gate,421,gate,gate,,,4,1,brick fence,fence,16,4,0.8674958348274231,0,0,0,1.0,10
22600,2,gemini-1.0-pro-002,0.7,1,brick chimney,421,chimney,chimney,,,7,1,brick gate,gate,17,17,0.7776033282279968,1,1,1,1.0,11
22601,2,gemini-1.0-pro-002,0.7,1,brick well,421,well,well,,,4,1,brick chimney,chimney,18,2,0.7876847982406616,1,1,1,1.0,12
22602,2,gemini-1.0-pro-002,0.7,1,brick pizza oven,421,pizza oven,pizza oven,,,10,2,brick well,well,19,15,0.7727082967758179,1,1,1,2.0,13
22604,2,gemini-1.0-pro-002,0.7,2,brick wall,422,wall,wall,,,4,1,brick road,road,1,24,0.800995945930481,1,0,0,1.0,0
22605,2,gemini-1.0-pro-002,0.7,2,brick oven,422,oven,oven,,,4,1,brick wall,wall,2,15,0.7969498038291931,1,1,1,2.0,1
22606,2,gemini-1.0-pro-002,0.7,2,brick house,422,house,house,,,5,1,brick oven,oven,3,24,0.7897363901138306,1,1,1,1.0,2
22607,2,gemini-1.0-pro-002,0.7,2,brick patio,422,patio,patio,,,5,1,brick house,house,4,20,0.8232295513153076,1,0,0,1.0,2
22608,2,gemini-1.0-pro-002,0.7,2,brick walkway,422,walkway,walkway,,,7,1,brick patio,patio,5,20,0.8158992528915405,0,0,0,1.0,2
22609,2,gemini-1.0-pro-002,0.7,2,brick fireplace,422,fireplace,fireplace,,,9,1,brick walkway,walkway,6,17,0.791210412979126,1,1,1,1.0,3
22610,2,gemini-1.0-pro-002,0.7,2,brick mailbox,422,mailbox,mailbox,,,7,1,brick fireplace,fireplace,7,1,0.7746356129646301,1,1,1,1.0,4
22611,2,gemini-1.0-pro-002,0.7,2,brick planter,422,planter,planter,,,7,1,brick mailbox,mailbox,8,19,0.7837991118431091,1,1,1,2.0,5
22612,2,gemini-1.0-pro-002,0.7,2,brick sculpture,422,sculpture,sculpture,,,9,1,brick planter,planter,9,26,0.7769240140914917,1,1,1,2.0,6
22613,2,gemini-1.0-pro-002,0.7,2,brick pizza,422,pizza,pizza,,,5,1,brick sculpture,sculpture,10,15,0.762581467628479,1,1,1,1.4,7
22614,2,gemini-1.0-pro-002,0.7,2,brick bread,422,bread,bread,,,5,1,brick pizza,pizza,11,15,0.8505804538726807,0,0,0,1.4,7
22615,2,gemini-1.0-pro-002,0.7,2,brick cheese,422,cheese,cheese,,,6,1,brick bread,bread,12,3,0.8621661067008972,1,0,0,3.0,7
22616,2,gemini-1.0-pro-002,0.7,2,brick ice cream,422,ice cream,ice cream,,,9,2,brick cheese,cheese,13,3,0.8452677726745605,0,0,0,1.4,7
22617,2,gemini-1.0-pro-002,0.7,2,brick butter,422,butter,butter,,,6,1,brick ice cream,ice cream,14,3,0.8353222012519836,0,0,0,1.4,7
22618,2,gemini-1.0-pro-002,0.7,2,brick milk,422,milk,milk,,,4,1,brick butter,butter,15,3,0.8428500890731812,0,0,0,1.4,7
22619,2,gemini-1.0-pro-002,0.7,2,brick juice,422,juice,juice,,,5,1,brick milk,milk,16,3,0.8237885236740112,0,0,0,1.4,7
22620,2,gemini-1.0-pro-002,0.7,2,brick water,422,water,water,,,5,1,brick juice,juice,17,21,0.8151379823684692,1,0,0,1.0,7
22621,2,gemini-1.0-pro-002,0.7,2,brick tea,422,tea,tea,,,3,1,brick water,water,18,3,0.8124150037765503,1,0,0,1.4,7
22622,2,gemini-1.0-pro-002,0.7,2,brick coffee,422,coffee,coffee,,,6,1,brick tea,tea,19,3,0.8428336381912231,0,0,0,1.4,7
22624,2,gemini-1.0-pro-002,0.7,3,doorstop,423,doorstop,doorstop,,,8,1,paperweight,paperweight,1,4,0.786294162273407,1,1,1,1.0,1
22625,2,gemini-1.0-pro-002,0.7,3,walkway,423,walkway,walkway,,,7,1,doorstop,doorstop,2,20,0.7956236600875854,1,1,1,1.0,2
22626,2,gemini-1.0-pro-002,0.7,3,patio,423,patio,patio,,,5,1,walkway,walkway,3,20,0.8158992528915405,0,0,0,1.0,2
22627,2,gemini-1.0-pro-002,0.7,3,wall,423,wall,wall,,,4,1,patio,patio,4,24,0.8099068403244019,1,0,0,1.0,2
22628,2,gemini-1.0-pro-002,0.7,3,fireplace,423,fireplace,fireplace,,,9,1,wall,wall,5,17,0.805033266544342,1,0,0,1.0,2
22629,2,gemini-1.0-pro-002,0.7,3,sculpture,423,sculpture,sculpture,,,9,1,fireplace,fireplace,6,26,0.7657042145729065,1,1,1,2.0,3
22630,2,gemini-1.0-pro-002,0.7,3,oven,423,oven,oven,,,4,1,sculpture,sculpture,7,15,0.7413817644119263,1,1,1,2.0,4
22631,2,gemini-1.0-pro-002,0.7,3,pizza stone,423,pizza stone,pizza stone,,,11,2,oven,oven,8,15,0.8170084357261658,0,0,0,2.0,4
22632,2,gemini-1.0-pro-002,0.7,3,bookend,423,bookend,bookend,,,7,1,pizza stone,pizza stone,9,4,0.7411804795265198,1,1,1,1.0,5
22633,2,gemini-1.0-pro-002,0.7,3,coaster,423,coaster,coaster,,,7,1,bookend,bookend,10,1,0.7893843650817871,1,1,1,2.0,6
22634,2,gemini-1.0-pro-002,0.7,3,game piece,423,game piece,game piece,,,10,2,coaster,coaster,11,6,0.7909648418426514,1,1,1,2.0,7
22635,2,gemini-1.0-pro-002,0.7,3,art supply,423,art supply,art supply,,,10,2,game piece,game piece,12,26,0.7972692251205444,1,1,1,2.0,8
22636,2,gemini-1.0-pro-002,0.7,3,musical instrument,423,musical instrument,musical instrument,,,18,2,art supply,art supply,13,3,0.7768446207046509,1,1,1,3.0,9
22637,2,gemini-1.0-pro-002,0.7,3,stress reliever,423,stress reliever,stress reliever,,,15,2,musical instrument,musical instrument,14,10,0.7788469195365906,1,1,1,2.0,10
22638,2,gemini-1.0-pro-002,0.7,3,garden decoration,423,garden decoration,garden decoration,,,17,2,stress reliever,stress reliever,15,22,0.7666451334953308,1,1,1,1.0,11
22639,2,gemini-1.0-pro-002,0.7,3,animal habitat,423,animal habitat,animal habitat,,,14,2,garden decoration,garden decoration,16,4,0.7901462316513062,1,1,1,2.5,12
22640,2,gemini-1.0-pro-002,0.7,3,historical marker,423,historical marker,historical marker,,,17,2,animal habitat,animal habitat,17,24,0.7476921677589417,1,1,1,2.0,13
22641,2,gemini-1.0-pro-002,0.7,3,building material,423,building material,building material,,,17,2,historical marker,historical marker,18,24,0.7535595893859863,0,1,0,1.0,13
22642,2,gemini-1.0-pro-002,0.7,3,exercise weight,423,exercise weight,exercise weight,,,15,2,building material,building material,19,9,0.7503756284713745,1,1,1,1.5,14
22644,2,gemini-1.0-pro-002,0.7,4,paperweight,424,paperweight,paperweight,,,11,1,building blocks,building blocks,1,3,0.7961485385894775,1,1,1,1.0,1
22645,2,gemini-1.0-pro-002,0.7,4,doorstop,424,doorstop,doorstop,,,8,1,paperweight,paperweight,2,4,0.786294162273407,1,1,1,1.0,2
22646,2,gemini-1.0-pro-002,0.7,4,garden path,424,garden path,garden path,,,11,2,doorstop,doorstop,3,22,0.7507112622261047,1,1,1,1.0,3
22647,2,gemini-1.0-pro-002,0.7,4,patio,424,patio,patio,,,5,1,garden path,garden path,4,20,0.8068294525146484,1,0,0,1.0,3
22648,2,gemini-1.0-pro-002,0.7,4,pizza oven,424,pizza oven,pizza oven,,,10,2,patio,patio,5,15,0.7798179388046265,1,1,1,2.0,4
22649,2,gemini-1.0-pro-002,0.7,4,fire pit,424,fire pit,fire pit,,,8,2,pizza oven,pizza oven,6,18,0.7861343622207642,1,1,1,1.0,5
22650,2,gemini-1.0-pro-002,0.7,4,planter,424,planter,planter,,,7,1,fire pit,fire pit,7,19,0.8022816181182861,1,0,0,2.0,5
22651,2,gemini-1.0-pro-002,0.7,4,sculpture,424,sculpture,sculpture,,,9,1,planter,planter,8,26,0.7769240140914917,1,1,1,2.0,6
22652,2,gemini-1.0-pro-002,0.7,4,art installation,424,art installation,art installation,,,16,2,sculpture,sculpture,9,26,0.8825730681419373,0,0,0,2.0,6
22653,2,gemini-1.0-pro-002,0.7,4,game piece,424,game piece,game piece,,,10,2,art installation,art installation,10,6,0.7942742109298706,1,1,1,2.0,7
22654,2,gemini-1.0-pro-002,0.7,4,children's toy,424,children s toy,children s toy,,,14,3,game piece,game piece,11,6,0.8066368103027344,0,0,0,2.0,7
22655,2,gemini-1.0-pro-002,0.7,4,historical landmark,424,historical landmark,historical landmark,,,19,2,children's toy,children s toy,12,24,0.7187947630882263,1,1,1,1.0,8
22656,2,gemini-1.0-pro-002,0.7,4,wall decoration,424,wall decoration,wall decoration,,,15,2,historical landmark,historical landmark,13,25,0.7585045099258423,1,1,1,1.0,9
22657,2,gemini-1.0-pro-002,0.7,4,bookend,424,bookend,bookend,,,7,1,wall decoration,wall decoration,14,4,0.7662381529808044,1,1,1,1.0,10
22658,2,gemini-1.0-pro-002,0.7,4,coaster,424,coaster,coaster,,,7,1,bookend,bookend,15,1,0.7893843650817871,1,1,1,2.0,11
22659,2,gemini-1.0-pro-002,0.7,4,stepping stone,424,stepping stone,stepping stone,,,14,2,coaster,coaster,16,12,0.7508223056793213,1,1,1,1.0,12
22660,2,gemini-1.0-pro-002,0.7,4,keychain,424,keychain,keychain,,,8,1,stepping stone,stepping stone,17,13,0.7691534161567688,1,1,1,2.0,13
22661,2,gemini-1.0-pro-002,0.7,4,jewelry,424,jewelry,jewelry,,,7,1,keychain,keychain,18,13,0.8427565097808838,0,0,0,2.0,13
22662,2,gemini-1.0-pro-002,0.7,4,musical instrument,424,musical instrument,musical instrument,,,18,2,jewelry,jewelry,19,3,0.7920348048210144,1,1,1,3.0,14
22664,2,gemini-1.0-pro-002,0.7,5,brick wall art,425,wall art,wall art,,,8,2,brick phone case,phone case,1,25,0.7514664530754089,1,1,1,2.0,1
22665,2,gemini-1.0-pro-002,0.7,5,brick patio,425,patio,patio,,,5,1,brick wall art,wall art,2,20,0.7962546348571777,1,1,1,1.0,2
22666,2,gemini-1.0-pro-002,0.7,5,brick pizza oven,425,pizza oven,pizza oven,,,10,2,brick patio,patio,3,15,0.7798179388046265,1,1,1,2.0,3
22667,2,gemini-1.0-pro-002,0.7,5,brick planter,425,planter,planter,,,7,1,brick pizza oven,pizza oven,4,19,0.7781689763069153,1,1,1,2.0,4
22668,2,gemini-1.0-pro-002,0.7,5,brick fire pit,425,fire pit,fire pit,,,8,2,brick planter,planter,5,18,0.8022816181182861,1,0,0,1.0,4
22669,2,gemini-1.0-pro-002,0.7,5,brick walkway,425,walkway,walkway,,,7,1,brick fire pit,fire pit,6,20,0.7569692730903625,1,1,1,1.0,5
22670,2,gemini-1.0-pro-002,0.7,5,brick mailbox,425,mailbox,mailbox,,,7,1,brick walkway,walkway,7,1,0.7345851063728333,1,1,1,1.0,6
22671,2,gemini-1.0-pro-002,0.7,5,brick bench,425,bench,bench,,,5,1,brick mailbox,mailbox,8,14,0.7794213891029358,1,1,1,1.0,7
22672,2,gemini-1.0-pro-002,0.7,5,brick sculpture,425,sculpture,sculpture,,,9,1,brick bench,bench,9,26,0.8007318377494812,1,0,0,2.0,7
22673,2,gemini-1.0-pro-002,0.7,5,brick garden edging,425,garden edging,garden edging,,,13,2,brick sculpture,sculpture,10,22,0.7670869827270508,1,1,1,1.0,8
22674,2,gemini-1.0-pro-002,0.7,5,brick retaining wall,425,retaining wall,retaining wall,,,14,2,brick garden edging,garden edging,11,24,0.8425024747848511,1,0,0,1.0,8
22675,2,gemini-1.0-pro-002,0.7,5,brick well cover,425,well cover,well cover,,,10,2,brick retaining wall,retaining wall,12,4,0.7917332649230957,1,1,1,1.0,9
22676,2,gemini-1.0-pro-002,0.7,5,brick steps,425,steps,steps,,,5,1,brick well cover,well cover,13,12,0.7672008275985718,1,1,1,1.0,10
22677,2,gemini-1.0-pro-002,0.7,5,brick fireplace,425,fireplace,fireplace,,,9,1,brick steps,steps,14,17,0.7812816500663757,1,1,1,1.0,11
22678,2,gemini-1.0-pro-002,0.7,5,brick bbq grill,425,bbq grill,bbq grill,,,9,2,brick fireplace,fireplace,15,18,0.8140406012535095,1,0,0,2.0,11
22679,2,gemini-1.0-pro-002,0.7,5,brick bread oven,425,bread oven,bread oven,,,10,2,brick bbq grill,bbq grill,16,15,0.7921316027641296,1,1,1,2.0,12
22680,2,gemini-1.0-pro-002,0.7,5,brick archway,425,archway,archway,,,7,1,brick bread oven,bread oven,17,24,0.7686957120895386,1,1,1,1.0,13
22681,2,gemini-1.0-pro-002,0.7,5,brick fountain,425,fountain,fountain,,,8,1,brick archway,archway,18,21,0.8115884065628052,1,0,0,2.0,13
22682,2,gemini-1.0-pro-002,0.7,5,brick birdhouse,425,birdhouse,birdhouse,,,9,1,brick fountain,fountain,19,4,0.7668746709823608,1,1,1,2.0,14
22684,2,gemini-1.0-pro-002,0.8,1,paperweight,426,paperweight,paperweight,,,11,1,building material,building material,1,3,0.7664040923118591,1,1,1,1.0,1
22685,2,gemini-1.0-pro-002,0.8,1,doorstop,426,doorstop,doorstop,,,8,1,paperweight,paperweight,2,4,0.786294162273407,1,1,1,1.0,2
22686,2,gemini-1.0-pro-002,0.8,1,bookend,426,bookend,bookend,,,7,1,doorstop,doorstop,3,4,0.8133938312530518,0,0,0,1.0,2
22687,2,gemini-1.0-pro-002,0.8,1,stepping stone,426,stepping stone,stepping stone,,,14,2,bookend,bookend,4,12,0.7672119140625,1,1,1,1.0,3
22688,2,gemini-1.0-pro-002,0.8,1,garden path,426,garden path,garden path,,,11,2,stepping stone,stepping stone,5,22,0.8218847513198853,1,0,0,1.0,3
22689,2,gemini-1.0-pro-002,0.8,1,fire pit,426,fire pit,fire pit,,,8,2,garden path,garden path,6,18,0.7573003768920898,1,1,1,1.0,4
22690,2,gemini-1.0-pro-002,0.8,1,pizza oven,426,pizza oven,pizza oven,,,10,2,fire pit,fire pit,7,15,0.7861343622207642,1,1,1,2.0,5
22691,2,gemini-1.0-pro-002,0.8,1,plant pot,426,plant pot,plant pot,,,9,2,pizza oven,pizza oven,8,19,0.7656881809234619,1,1,1,2.0,6
22692,2,gemini-1.0-pro-002,0.8,1,candle holder,426,candle holder,candle holder,,,13,2,plant pot,plant pot,9,13,0.7906224727630615,1,1,1,3.0,7
22693,2,gemini-1.0-pro-002,0.8,1,coasters,426,coasters,coasters,,,8,1,candle holder,candle holder,10,1,0.7689510583877563,1,1,1,2.0,8
22694,2,gemini-1.0-pro-002,0.8,1,chess piece,426,chess piece,chess piece,,,11,2,coasters,coasters,11,6,0.7475841045379639,1,1,1,3.0,9
22695,2,gemini-1.0-pro-002,0.8,1,art installation,426,art installation,art installation,,,16,2,chess piece,chess piece,12,26,0.7771228551864624,1,1,1,2.0,10
22696,2,gemini-1.0-pro-002,0.8,1,sculpture,426,sculpture,sculpture,,,9,1,art installation,art installation,13,26,0.8825730681419373,0,0,0,2.0,10
22697,2,gemini-1.0-pro-002,0.8,1,children's toy,426,children s toy,children s toy,,,14,3,sculpture,sculpture,14,6,0.7531507015228271,1,1,1,2.0,11
22698,2,gemini-1.0-pro-002,0.8,1,pet bed,426,pet bed,pet bed,,,7,2,children's toy,children s toy,15,4,0.7461285591125488,1,1,1,3.0,12
22699,2,gemini-1.0-pro-002,0.8,1,exercise weight,426,exercise weight,exercise weight,,,15,2,pet bed,pet bed,16,9,0.7378545999526978,1,1,1,1.5,13
22700,2,gemini-1.0-pro-002,0.8,1,weapon,426,weapon,weapon,,,6,1,exercise weight,exercise weight,17,8,0.7691364288330078,1,1,1,1.0,14
22701,2,gemini-1.0-pro-002,0.8,1,stress reliever,426,stress reliever,stress reliever,,,15,2,weapon,weapon,18,10,0.7818576097488403,1,1,1,2.0,15
22702,2,gemini-1.0-pro-002,0.8,1,soundproofing,426,soundproofing,soundproofing,,,13,1,stress reliever,stress reliever,19,24,0.7596510648727417,1,1,1,2.0,16
22704,2,gemini-1.0-pro-002,0.8,2,brick path,427,path,path,,,4,1,brick wall,wall,1,22,0.8076486587524414,1,0,0,1.0,0
22705,2,gemini-1.0-pro-002,0.8,2,brick arch,427,arch,arch,,,4,1,brick path,path,2,24,0.8492076396942139,1,0,0,1.0,0
22706,2,gemini-1.0-pro-002,0.8,2,brick oven,427,oven,oven,,,4,1,brick arch,arch,3,15,0.80462646484375,1,0,0,2.0,0
22707,2,gemini-1.0-pro-002,0.8,2,brick sculpture,427,sculpture,sculpture,,,9,1,brick oven,oven,4,26,0.7413817644119263,1,1,1,2.0,1
22708,2,gemini-1.0-pro-002,0.8,2,brick planter,427,planter,planter,,,7,1,brick sculpture,sculpture,5,19,0.7769240140914917,1,1,1,2.0,2
22709,2,gemini-1.0-pro-002,0.8,2,brick fireplace,427,fireplace,fireplace,,,9,1,brick planter,planter,6,17,0.7865565419197083,1,1,1,1.0,3
22710,2,gemini-1.0-pro-002,0.8,2,brick pizza,427,pizza,pizza,,,5,1,brick fireplace,fireplace,7,15,0.7613900303840637,1,1,1,1.4,4
22711,2,gemini-1.0-pro-002,0.8,2,brick chimney,427,chimney,chimney,,,7,1,brick pizza,pizza,8,17,0.7663377523422241,1,1,1,1.0,5
22712,2,gemini-1.0-pro-002,0.8,2,brick well,427,well,well,,,4,1,brick chimney,chimney,9,2,0.7876847982406616,1,1,1,1.0,6
22713,2,gemini-1.0-pro-002,0.8,2,brick patio,427,patio,patio,,,5,1,brick well,well,10,20,0.7954343557357788,1,1,1,1.0,7
22714,2,gemini-1.0-pro-002,0.8,2,brick bench,427,bench,bench,,,5,1,brick patio,patio,11,14,0.8215277791023254,1,0,0,1.0,7
22715,2,gemini-1.0-pro-002,0.8,2,brick walkway,427,walkway,walkway,,,7,1,brick bench,bench,12,20,0.78218674659729,1,1,1,1.0,8
22716,2,gemini-1.0-pro-002,0.8,2,brick mailbox,427,mailbox,mailbox,,,7,1,brick walkway,walkway,13,1,0.7345851063728333,1,1,1,1.0,9
22717,2,gemini-1.0-pro-002,0.8,2,brick steps,427,steps,steps,,,5,1,brick mailbox,mailbox,14,12,0.7488662004470825,1,1,1,1.0,10
22718,2,gemini-1.0-pro-002,0.8,2,brick retaining wall,427,retaining wall,retaining wall,,,14,2,brick steps,steps,15,24,0.750104546546936,1,1,1,1.0,11
22719,2,gemini-1.0-pro-002,0.8,2,brick art,427,art,art,,,3,1,brick retaining wall,retaining wall,16,26,0.7507854104042053,1,1,1,2.0,12
22720,2,gemini-1.0-pro-002,0.8,2,brick pavers,427,pavers,pavers,,,6,1,brick art,art,17,20,0.7854745388031006,1,1,1,1.0,13
22721,2,gemini-1.0-pro-002,0.8,2,brick veneer,427,veneer,veneer,,,6,1,brick pavers,pavers,18,3,0.7645506858825684,1,1,1,2.0,14
22722,2,gemini-1.0-pro-002,0.8,2,brick molding,427,molding,molding,,,7,1,brick veneer,veneer,19,24,0.8225337266921997,1,0,0,1.0,14
22724,2,gemini-1.0-pro-002,0.8,3,patio edging,428,patio edging,patio edging,,,12,2,garden path,garden path,1,22,0.8192344307899475,0,0,0,1.0,0
22725,2,gemini-1.0-pro-002,0.8,3,fire pit,428,fire pit,fire pit,,,8,2,patio edging,patio edging,2,18,0.8016409873962402,1,0,0,1.0,0
22726,2,gemini-1.0-pro-002,0.8,3,barbeque,428,barbeque,barbeque,,,8,1,fire pit,fire pit,3,18,0.850405216217041,0,0,0,2.0,0
22727,2,gemini-1.0-pro-002,0.8,3,raised flower bed,428,raised flower bed,raised flower bed,,,17,3,barbeque,barbeque,4,19,0.7505832314491272,1,1,1,1.0,1
22728,2,gemini-1.0-pro-002,0.8,3,retaining wall,428,retaining wall,retaining wall,,,14,2,raised flower bed,raised flower bed,5,24,0.8124757409095764,1,0,0,1.0,1
22729,2,gemini-1.0-pro-002,0.8,3,pizza oven,428,pizza oven,pizza oven,,,10,2,retaining wall,retaining wall,6,15,0.7273675799369812,1,1,1,2.0,2
22730,2,gemini-1.0-pro-002,0.8,3,garden wall,428,garden wall,garden wall,,,11,2,pizza oven,pizza oven,7,22,0.7320215702056885,1,1,1,1.0,3
