"VF-response_id","participant_fk","stimulus_fk","starttime","endtime","response"
"46028","2823","1","1613397179945","1613397181463","Horse"
"46029","2823","1","1613397181463","1613397183198","Pony"
"46030","2823","1","1613397183198","1613397212482","Extinct"
"46031","2823","1","1613397212482","1613397214194","Living"
"46032","2823","1","1613397214194","1613397219079","Endangered"
"46033","2823","1","1613397219079","1613397220995","Species"
"46034","2823","1","1613397220995","1613397222751","Diversity"
"46035","2824","1","1613397709819","1613397714819","leeuw"
"46036","2824","1","1613397714819","1613397717188","ezel"
"46037","2824","1","1613397717188","1613397718787","gans"
"46038","2824","1","1613397718787","1613397720107","eend"
"46039","2824","1","1613397720107","1613397723100","hond"
"46040","2824","1","1613397723100","1613397724428","kat"
"46041","2824","1","1613397724428","1613397726100","slang"
"46042","2824","1","1613397726100","1613397728412","luipaard"
"46043","2824","1","1613397728412","1613397730900","vis"
"46044","2824","1","1613397730900","1613397732499","dolfijn"
"46045","2824","1","1613397732499","1613397734316","walvis"
"46046","2824","1","1613397734316","1613397738235","aap"
"46047","2824","1","1613397738235","1613397748603","pauw"
"46048","2824","1","1613397748603","1613397750612","paard"
"46049","2824","1","1613397750612","1613397752379","schaap"
"46050","2824","1","1613397752379","1613397753931","geit"
"46051","2824","1","1613397753931","1613397756612","eekhoorn"
"46052","2824","1","1613397756612","1613397761132","bok"
"46053","2824","1","1613397761132","1613397762371","kip"
"46054","2824","1","1613397762371","1613397763916","haan"
"46055","2824","1","1613397763916","1613397778500","tijger"
"46056","2824","1","1613397778500","1613397782603","panda"
"46057","2824","1","1613397782603","1613397784931","schildpad"
"46058","2824","1","1613397784931","1613397793755","krab"
"46059","2824","1","1613397793755","1613397795076","zalm"
"46060","2824","1","1613397795076","1613397797156","paling"
"46061","2824","1","1613397797156","1613397809691","walibi"
"46062","2824","1","1613397809691","1613397816979","krokodil"
"46063","2824","1","1613397816979","1613397822811","luiaard "
"46064","2824","1","1613397822811","1613397827116","uil"
"46065","2825","1","1613405059494","1613405068387","paard"
"46066","2825","1","1613405068387","1613405069527","koe"
"46067","2825","1","1613405069527","1613405071175","leeuw"
"46068","2825","1","1613405071175","1613405073981","kip"
"46069","2825","1","1613405073981","1613405076026","schaap"
"46070","2825","1","1613405076026","1613405077355","ezel"
"46071","2825","1","1613405077355","1613405079193","giraffe"
"46072","2825","1","1613405079193","1613405083323","luipaard"
"46073","2825","1","1613405083323","1613405090235","olifant"
"46074","2825","1","1613405090235","1613405092695","meeuw"
"46075","2825","1","1613405092695","1613405095542","vlinder"
"46076","2825","1","1613405095542","1613405097451","spin"
"46077","2825","1","1613405097451","1613405102334","lieveheersbeestje"
"46078","2825","1","1613405102334","1613405103338","kever"
"46079","2825","1","1613405103338","1613405107639","slang"
"46080","2825","1","1613405107639","1613405110024","haai"
"46081","2825","1","1613405110024","1613405112087","dolfijn"
"46082","2825","1","1613405112087","1613405122333","jagguar"
"46083","2825","1","1613405122333","1613405128007","eend"
"46084","2825","1","1613405128007","1613405129878","zwaan"
"46085","2825","1","1613405129878","1613405130529","gans"
"46086","2825","1","1613405130529","1613405133210","goudvis"
"46087","2825","1","1613405133210","1613405136815","reiger"
"46088","2825","1","1613405136815","1613405139505","rat"
"46089","2825","1","1613405139505","1613405141489","muis"
"46090","2825","1","1613405141489","1613405156971","schildpad"
"46091","2825","1","1613405156971","1613405168181","konijn"
"46092","2825","1","1613405168181","1613405168918","haas"
"46093","2827","1","1613469554278","1613469558705","ijsbeer"
"46094","2827","1","1613469558705","1613469561150","koala"
"46095","2827","1","1613469561150","1613469563167","kat"
"46096","2827","1","1613469563167","1613469565100","hond"
"46097","2827","1","1613469565100","1613469566097","vis"
"46098","2827","1","1613469566097","1613469568096","cavia"
"46099","2827","1","1613469568096","1613469569762","hamster"
"46100","2827","1","1613469569762","1613469570900","beer"
"46101","2827","1","1613469570900","1613469573702","vos"
"46102","2827","1","1613469573702","1613469575821","wolf"
"46103","2827","1","1613469575821","1613469578900","rat"
"46104","2827","1","1613469578900","1613469580058","muis"
"46105","2827","1","1613469580058","1613469582508","slang"
"46106","2827","1","1613469582508","1613469585619","vogel"
"46107","2827","1","1613469585619","1613469587248","ekster"
"46108","2827","1","1613469587248","1613469588596","merel"
"46109","2827","1","1613469588596","1613469593828","bever"
"46110","2827","1","1613469593828","1613469595174","otter"
"46111","2827","1","1613469595174","1613469605497","pinguin"
"46112","2827","1","1613469605497","1613469608016","kangaroo"
"46113","2827","1","1613469608016","1613469611412","vlinder"
"46114","2827","1","1613469611412","1613469620051","das"
"46115","2827","1","1613469620051","1613469622129","eend"
"46116","2827","1","1613469622129","1613469626946","schaap"
"46117","2827","1","1613469626946","1613469628054","koe"
"46118","2827","1","1613469628054","1613469629692","varken"
"46119","2827","1","1613469629692","1613469630618","os"
"46120","2827","1","1613469630618","1613469631654","haan"
"46121","2827","1","1613469631654","1613469632912","kip"
"46122","2827","1","1613469632912","1613469654598","zeehond"
"46123","2827","1","1613469654598","1613469657475","zeeleeuw"
"46124","2827","1","1613469657475","1613469659324","dolfijn"
"46125","2827","1","1613469659324","1613469660956","walrus"
"46126","2827","1","1613469660956","1613469664051","bruinvis"
"46127","2827","1","1613469664051","1613469667839","tijger"
"46128","2827","1","1613469667839","1613469669036","leeuw"
"46129","2827","1","1613469669036","1613469671396","leguaan"
"46130","2827","1","1613469671396","1613469673225","uil"
"46131","2828","1","1613475499702","1613475502438","aap"
"46132","2828","1","1613475502438","1613475505229","hond"
"46133","2828","1","1613475505229","1613475506971","kat"
"46134","2828","1","1613475506971","1613475508374","olifant"
"46135","2828","1","1613475508374","1613475511158","tijger"
"46136","2828","1","1613475511158","1613475512072","panter"
"46137","2828","1","1613475512072","1613475513200","slang"
"46138","2828","1","1613475513200","1613475513939","rat"
"46139","2828","1","1613475513939","1613475515789","vlinder"
"46140","2828","1","1613475515789","1613475517969","gier"
"46141","2828","1","1613475517969","1613475519512","arend"
"46142","2828","1","1613475519512","1613475523655","hippo"
"46143","2828","1","1613475523655","1613475525968","muis"
"46144","2828","1","1613475525968","1613475532129","parkiet"
"46145","2828","1","1613475532129","1613475535484","krokodil"
"46146","2828","1","1613475535484","1613475537401","drommedaris"
"46147","2828","1","1613475537401","1613475538907","flamingo"
"46148","2828","1","1613475538907","1613475546534","wolf"
"46149","2828","1","1613475546534","1613475553905","gorilla"
"46150","2828","1","1613475553905","1613475556068","das"
"46151","2828","1","1613475556068","1613475558631","eekhoorn"
"46152","2828","1","1613475558631","1613475562552","varken"
"46153","2828","1","1613475562552","1613475563476","paard"
"46154","2828","1","1613475563476","1613475565002","koe"
"46155","2828","1","1613475565002","1613475567360","geit"
"46156","2828","1","1613475567360","1613475572029","ijsbeer"
"46157","2828","1","1613475572029","1613475573112","beer"
"46158","2828","1","1613475573112","1613475574193","wasbeer"
"46159","2828","1","1613475574193","1613475579207","oerangoetan"
"46160","2828","1","1613475579207","1613475591269","schaap"
"46161","2828","1","1613475591269","1613475596539","luiaard"
"46162","2828","1","1613475596539","1613475598995","panda"
"46163","2828","1","1613475598995","1613475607843","vos"
"46164","2828","1","1613475607843","1613475610227","poolvos"
"46165","2828","1","1613475610227","1613475619509","kraai"
"46166","2829","1","1613475812607","1613475816649","dolfijn"
"46167","2829","1","1613475816649","1613475817520","aap"
"46168","2829","1","1613475817520","1613475819657","olifant"
"46169","2829","1","1613475819657","1613475820737","tijger"
"46170","2829","1","1613475820737","1613475822425","hond]kat"
"46171","2829","1","1613475822425","1613475824769","kat"
"46172","2829","1","1613475824769","1613475828257","vogel"
"46173","2829","1","1613475828257","1613475831712","walvis"
"46174","2829","1","1613475831712","1613475834385","jaguar"
"46175","2829","1","1613475834385","1613475839192","kangeroe"
"46176","2829","1","1613475839192","1613475840304","koala"
"46177","2829","1","1613475840304","1613475843136","muis"
"46178","2829","1","1613475843136","1613475844992","rat"
"46179","2829","1","1613475844992","1613475847696","cavia"
"46180","2829","1","1613475847696","1613475849136","konijn"
"46181","2829","1","1613475849136","1613475849904","hert"
"46182","2829","1","1613475849904","1613475851696","eland"
"46183","2829","1","1613475851696","1613475856752","salamander"
"46184","2829","1","1613475856752","1613475858542","hagedis"
"46185","2829","1","1613475858542","1613475865433","haas"
"46186","2829","1","1613475865433","1613475870943","beer"
"46187","2829","1","1613475870943","1613475879167","vlieg"
"46188","2829","1","1613475879167","1613475882054","bij"
"46189","2829","1","1613475882054","1613475896094","geit"
"46190","2829","1","1613475896094","1613475897253","varken"
"46191","2829","1","1613475897253","1613475898541","koe"
"46192","2829","1","1613475898541","1613475901324","ezel"
"46193","2829","1","1613475901324","1613475902317","paard"
"46194","2829","1","1613475902317","1613475904165","kip"
"46195","2829","1","1613475904165","1613475906277","haan"
"46196","2829","1","1613475906277","1613475915253","giraffe"
"46197","2829","1","1613475915253","1613475919565","gnoe"
"46198","2829","1","1613475919565","1613475926613","wolf"
"46199","2829","1","1613475926613","1613475927957","vos"
"46200","2830","1","1613488052094","1613488064437","rabbit"
"46201","2830","1","1613488064437","1613488070032","turtle"
"46202","2830","1","1613488070032","1613488071695","lion"
"46203","2830","1","1613488071695","1613488076253","sea lion"
"46204","2830","1","1613488076253","1613488077327","bird"
"46205","2830","1","1613488077327","1613488080178","monkey"
"46206","2830","1","1613488080178","1613488081217","ratÃ¼"
"46207","2830","1","1613488081217","1613488085778","rat**"
"46208","2830","1","1613488085778","1613488087940","leopard"
"46209","2830","1","1613488087940","1613488091231","snake"
"46210","2830","1","1613488091231","1613488094890","tiger"
"46211","2830","1","1613488094890","1613488096569","bear"
"46212","2830","1","1613488096569","1613488098501","polar bear"
"46213","2830","1","1613488098501","1613488101693","penguin"
"46214","2830","1","1613488101693","1613488104132","octopus"
"46215","2830","1","1613488104132","1613488106145","fish"
"46216","2830","1","1613488106145","1613488108197","cow"
"46217","2830","1","1613488108197","1613488110699","sheep"
"46218","2830","1","1613488110699","1613488120589","oyster"
"46219","2830","1","1613488120589","1613488122822","clam"
"46220","2830","1","1613488122822","1613488126925","squirrel"
"46221","2830","1","1613488126925","1613488139977","flamingo"
"46222","2830","1","1613488139977","1613488148062","cat"
"46223","2830","1","1613488148062","1613488149161","dog"
"46224","2830","1","1613488149161","1613488156298","pig"
"46225","2830","1","1613488156298","1613488161450","rooster"
"46226","2830","1","1613488161450","1613488162790","hamsetr"
"46227","2830","1","1613488162790","1613488165125","giraffe"
"46228","2831","1","1613492596806","1613492599869","hond"
"46229","2831","1","1613492599869","1613492601451","kat"
"46230","2831","1","1613492601451","1613492603121","paard"
"46231","2831","1","1613492603121","1613492605388","konijn"
"46232","2831","1","1613492605388","1613492607894","egel"
"46233","2831","1","1613492607894","1613492625922","aap"
"46234","2831","1","1613492625922","1613492629022","koala"
"46235","2831","1","1613492629022","1613492631669","kangeroo"
"46236","2831","1","1613492631669","1613492636219","luipaard"
"46237","2831","1","1613492636219","1613492638510","luiaard"
"46238","2831","1","1613492638510","1613492642084","slang"
"46239","2831","1","1613492642084","1613492644795","mens"
"46240","2831","1","1613492644795","1613492648854","vogel"
"46241","2831","1","1613492648854","1613492651800","beer"
"46242","2831","1","1613492651800","1613492654422","ijsbeer"
"46243","2831","1","1613492654422","1613492658076","bonobo"
"46244","2831","1","1613492658076","1613492660926","maki"
"46245","2831","1","1613492660926","1613492665181","giraf"
"46246","2831","1","1613492665181","1613492668407","zebra"
"46247","2831","1","1613492668407","1613492671102","ezel"
"46248","2831","1","1613492671102","1613492676076","mamoet"
"46249","2831","1","1613492676076","1613492684543","haai"
"46250","2831","1","1613492684543","1613492687013","walvis"
